id,age,gender,region,income_level,education_level,daily_role,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,anxiety_score,depression_score,stress_level,happiness_score,focus_score,high_risk_flag,device_type,productivity_score,digital_dependence_score
203,22,Female,Africa,Lower-Mid,High School,Full-time Employee,4.82,133,111,154,166,0.0,6.557886825688028,3.7958043745256633,7.473146253542047,12.0,1.250549931411157,9.5,75.0,0,Laptop,76.0,23.0
204,35,Male,Africa,Low,Bachelor,Caregiver/Home,10.88,204,164,76,38,6.0,7.578714602515447,2.258534589388062,9.0,10.0,3.730990135965859,7.0,56.0,0,Tablet,65.29930112427833,45.9
205,29,Female,South America,Upper-Mid,Bachelor,Full-time Employee,5.07,95,134,165,116,1.0,7.941461535050935,2.87326824750926,6.735196580544832,6.0,6.3602360825351845,6.9,54.0,0,Tablet,51.0,22.3
206,20,Female,Asia,Low,Bachelor,Student,4.91,123,326,57,60,3.0,8.444298408667402,2.00805824966081,5.116905624042754,7.0,8.01479764456307,2.9,37.0,0,Android,56.0,28.1
207,30,Male,Middle East,Upper-Mid,Bachelor,Full-time Employee,8.49,170,514,132,234,5.0,7.057940168053154,1.1484402998821497,4.0,8.0,3.730535133689453,9.1,41.59859976662777,0,Laptop,70.0,45.9
209,22,Male,Africa,Low,Bachelor,Unemployed_Looking,6.76,196,113,187,229,3.0,6.669612235595713,1.9795339846378983,2.0,13.0,3.970721811698872,8.8,68.0,0,Tablet,70.0,36.68415185296776
211,18,Female,Asia,Low,Bachelor,Student,5.58,163,301,162,202,4.0,7.411106249866445,2.1247969158064146,10.468452250291298,8.0,6.918927542414314,7.8,35.0,0,Tablet,71.0,31.9
212,36,Female,South America,Low,PhD,Caregiver/Home,7.79,127,830,187,42,7.0,9.300560706877537,3.325893376214758,8.645015071038744,8.0,6.748009127962276,5.7,0.0,0,Tablet,76.0,49.1
213,22,Male,Asia,Low,Bachelor,Full-time Employee,4.72,79,468,49,58,4.0,7.661759586121357,4.113944190068164,6.0,3.0,4.02380580987033,9.7,36.0,0,Tablet,75.0,27.2
214,33,Male,Africa,High,Master,Full-time Employee,4.55,11,117,28,221,5.0,7.692987876536175,3.080209767366389,4.0,8.0,2.81200734372862,9.9,66.0,0,Android,72.0,13.2
215,37,Female,Europe,Upper-Mid,Bachelor,Full-time Employee,6.03,142,237,167,0,7.0,7.492871265182833,3.2752580678207623,6.693534472685768,3.0,9.668476793266958,6.3,65.0,0,Tablet,62.0,31.6
216,14,Male,North America,Low,High School,Student,6.49,127,544,226,98,5.0,7.65222602109492,3.1532771976177143,4.0,8.0,3.792794871354104,6.0,0.0,0,Tablet,73.0,36.8
217,31,Male,Africa,Upper-Mid,High School,Full-time Employee,2.68,44,217,80,202,3.0,8.944836890754859,4.030088009278263,6.0,5.0,7.039996051158368,8.1,67.0,0,Laptop,57.0,14.4
218,46,Male,Europe,Upper-Mid,Bachelor,Caregiver/Home,7.77,150,259,33,79,1.0,7.297938277348439,2.8050096552556725,2.0,12.0,2.221390480895151,9.5,60.0,0,Tablet,63.0,37.7
220,21,Male,North America,Lower-Mid,High School,Student,3.66,78,160,326,2,4.0,10.04647868028408,4.086282033638041,2.0,2.0,1.0,9.9,42.0,0,Laptop,66.0,17.0
221,19,Female,Middle East,Lower-Mid,High School,Student,4.83,90,334,73,0,3.0,6.225707401005673,2.9157468333838783,5.758555968938026,4.0,7.101171356920445,9.4,48.0,0,Android,88.0,24.3
222,16,Male,Middle East,Low,High School,Student,3.88,120,218,386,216,4.0,5.485115535963542,4.132295245829065,5.0,4.0,2.004521570318972,10.0,50.0,0,Laptop,46.0,22.6
223,38,Male,South America,Upper-Mid,High School,Full-time Employee,9.8,183,297,142,147,5.0,7.549901783514444,2.087852857279267,3.0,14.0,1.0,9.6,19.0,0,Tablet,72.0,45.3
225,28,Female,Middle East,High,Bachelor,Part-time/Shift,6.98,128,346,57,100,5.0,6.443519712301987,2.13231301236078,7.7986960177659315,12.0,1.0,7.6,62.0,0,iPhone,60.0,34.6
226,41,Male,South America,Lower-Mid,Bachelor,Full-time Employee,7.37,112,214,210,168,6.0,7.079217375055401,2.2966172406501872,5.0,9.0,5.853818647511441,4.8,53.0,0,Android,76.0,31.5
227,37,Male,Europe,Low,High School,Full-time Employee,9.51,158,217,122,52,3.0,6.722966770881093,2.001363031257815,6.0,15.0,1.1816323664810278,9.8,51.0,0,Android,66.0,40.5
228,45,Male,Asia,Upper-Mid,Bachelor,Part-time/Shift,4.48,39,466,105,180,5.0,7.390932646135059,3.1693641890848325,6.0,3.0,9.805543415822063,7.2,29.0,0,Laptop,54.0,25.9
229,22,Female,North America,Low,Bachelor,Part-time/Shift,5.64,178,82,70,117,7.0,6.889787908743505,3.293648237243523,4.135883991394918,6.0,5.581572234611816,8.4,78.0,0,iPhone,58.0,28.5
230,30,Female,South America,Low,Master,Full-time Employee,9.84,213,122,336,0,1.0,7.756025000386788,1.0,6.614378636504021,12.0,2.2992981488364057,7.5,41.59859976662777,0,iPhone,72.0,42.8
231,19,Male,Europe,Low,High School,Part-time/Shift,5.24,100,526,103,97,5.0,6.2326238641302165,3.054564193454995,5.0,8.0,1.0,9.6,35.0,0,Tablet,58.0,32.0
233,34,Male,South America,Upper-Mid,Master,Full-time Employee,3.25,85,215,58,0,6.0,9.46735071527788,3.221507922453452,3.0,8.0,1.0,7.7,56.0,0,iPhone,65.0,19.2
235,27,Male,Europe,Low,Bachelor,Full-time Employee,5.39,107,128,295,0,1.0,7.930447592980635,3.8294777727890215,3.0,8.0,5.29442013965722,8.9,66.0,0,Laptop,86.0,22.7
236,31,Female,North America,Lower-Mid,Bachelor,Part-time/Shift,6.61,124,388,29,81,1.0,5.884999907416903,3.843451063900219,2.9592932093594584,2.0,1.3083709084462791,9.8,35.0,0,Android,71.0,34.4
238,44,Male,Africa,Low,Bachelor,Unemployed_Looking,7.11,115,331,102,36,2.0,7.3585403664847,2.9085940737164293,1.0,6.0,1.122103146605212,8.9,62.0,0,Laptop,67.0,34.8
239,16,Male,Asia,Low,High School,Student,6.53,216,47,142,241,3.0,6.288816461270095,1.9659076197257537,6.0,13.0,10.0,0.0,71.0,0,Laptop,58.0,32.4
240,23,Male,Middle East,Lower-Mid,Bachelor,Full-time Employee,9.85,230,311,89,127,3.0,8.99712344375545,1.931114134458632,3.0,12.0,10.0,0.0,51.0,0,Android,74.0,48.4
241,22,Female,Asia,Upper-Mid,High School,Student,1.79,48,124,66,247,4.0,7.683498700532428,4.153035646486497,10.214912929300793,0.0,1.8935728010669648,8.7,67.0,0,Android,57.0,9.4
244,30,Male,Asia,Low,Master,Full-time Employee,5.09,117,456,155,63,1.0,7.256756179340625,3.753712704157557,5.0,4.0,3.2357258706688925,9.4,15.0,0,Laptop,74.0,31.8
245,23,Female,Africa,Low,Master,Student,3.57,74,274,109,37,1.0,7.709356436918653,3.874924273894064,12.097724902656088,2.0,9.305380138193147,9.2,64.0,0,Android,53.0,19.9
246,44,Male,South America,Lower-Mid,Bachelor,Full-time Employee,1.52,27,183,170,0,2.0,9.232888992706757,4.84028364632396,3.0,3.0,1.0,9.1,54.0,0,Android,62.0,10.4
247,25,Male,Europe,Lower-Mid,Bachelor,Full-time Employee,4.45,100,176,219,55,3.0,6.651819360654118,3.0647320826162456,2.0,6.0,1.1589326341836488,9.0,49.0,0,Tablet,60.0,21.6
248,33,Male,South America,Upper-Mid,PhD,Full-time Employee,6.94,86,149,42,0,4.0,6.042853575073258,2.914101878483357,3.0,10.0,3.909728649094887,8.2,74.0,0,Android,58.0,26.4
250,13,Female,Africa,Low,High School,Student,6.56,153,199,68,8,3.0,7.282014186233804,2.996385115299233,2.79995165802582,9.0,1.0,9.9,74.0,0,Tablet,69.0,36.68415185296776
253,30,Male,Europe,Lower-Mid,Bachelor,Full-time Employee,6.42,83,398,131,127,5.0,8.144648457605745,3.2263461543643523,4.0,7.0,5.74071880977801,9.3,31.0,0,Tablet,86.0,30.2
257,17,Male,Europe,Low,High School,Student,3.51,107,90,112,167,3.0,7.826428576243644,1.9809052353985,5.0,2.0,10.0,1.8,47.0,0,Laptop,78.0,16.6
258,13,Male,North America,Lower-Mid,High School,Student,8.06,134,68,336,0,3.0,6.566490050705641,1.971986818064264,1.0,13.0,4.135577744763467,9.3,59.0,0,Android,58.0,29.3
259,28,Male,Africa,Upper-Mid,Master,Full-time Employee,7.81,157,139,54,196,5.0,6.995013039101288,3.055816260065876,5.0,9.0,1.0,9.4,80.0,0,iPhone,69.0,33.5
260,25,Male,Europe,Low,Bachelor,Full-time Employee,4.57,103,378,18,159,2.0,9.027502549980538,3.88938605487026,3.0,4.0,7.153837040272051,1.0,58.0,0,Tablet,73.0,27.0
261,16,Male,Europe,Low,High School,Student,5.2,152,29,172,130,6.0,7.556211501133073,3.182997573877699,0.0,2.0,1.0,9.7,63.0,0,Android,56.0,23.4
264,16,Male,Middle East,Lower-Mid,High School,Student,4.2,110,404,61,141,4.0,8.95813695821271,5.0,6.0,0.0,10.0,3.1,40.0,0,Tablet,55.0,27.0
265,43,Female,Europe,Lower-Mid,Master,Part-time/Shift,5.02,75,145,181,200,3.0,7.97590941383915,3.017484826559599,4.9455200444647085,1.0,3.063995104185077,9.8,56.0,0,Laptop,62.0,21.7
267,29,Male,North America,Upper-Mid,Bachelor,Unemployed_Looking,9.47,139,460,34,258,7.0,7.418946635968447,3.310024705569627,1.0,12.0,3.655658440321092,5.9,22.0,0,iPhone,81.0,43.9
268,20,Female,South America,Upper-Mid,Bachelor,Full-time Employee,3.88,99,472,139,128,0.0,7.465981853953018,4.735541800025461,12.97368136589747,4.0,4.425624880151612,7.7,18.0,0,iPhone,51.0,27.6
269,33,Male,Europe,Upper-Mid,Master,Full-time Employee,3.88,107,395,82,68,4.0,9.041452062871013,2.985318570606348,5.0,2.0,6.961135446729301,7.7,42.0,0,Tablet,61.0,27.2
270,17,Male,Europe,Lower-Mid,High School,Student,11.14,207,437,160,166,2.0,7.999131593986847,1.0,9.0,19.0,7.076897389311099,0.0,31.0,0,iPhone,66.0,52.4
271,31,Male,North America,High,Bachelor,Full-time Employee,11.33,295,148,290,48,5.0,7.762595047366129,1.2246432788305366,8.0,9.0,1.0,5.6,39.0,0,Laptop,79.0,53.8
272,20,Male,Europe,Upper-Mid,Bachelor,Student,3.74,116,301,113,0,6.0,7.499952831149457,5.0,7.0,0.0,3.793566588071119,9.8,55.0,0,Tablet,51.0,24.3
273,50,Male,South America,Lower-Mid,Bachelor,Full-time Employee,8.16,175,118,82,13,1.0,8.38579339647291,3.732561953561348,3.0,10.0,2.139663791903618,8.9,75.0,0,Android,77.0,37.2
276,30,Female,North America,Upper-Mid,High School,Full-time Employee,5.88,134,187,115,9,2.0,7.199954450265255,1.0,4.270693422972757,5.0,4.184705578875915,4.5,51.0,0,iPhone,70.0,36.68415185296776
277,40,Female,Europe,Low,High School,Caregiver/Home,5.14,93,83,16,125,6.0,6.910439772592074,4.237937555117665,3.0347118199023377,6.0,1.0,10.0,68.0,0,Laptop,67.0,21.5
278,37,Male,North America,Upper-Mid,Bachelor,Caregiver/Home,0.76,21,461,283,37,4.0,8.48999887723483,4.043379515664156,8.0,0.0,4.844621284325979,7.7,12.0,0,iPhone,59.0,14.6
279,19,Male,Asia,Lower-Mid,High School,Full-time Employee,6.55,140,268,187,0,3.0,9.094869842608864,2.9554821614483435,2.0,1.0,1.0,5.7,47.0,0,iPhone,66.0,31.7
280,16,Male,Europe,Low,High School,Student,4.32,88,257,206,65,2.0,7.376019272712616,3.8815440160635992,4.0,4.0,10.0,0.3,28.0,0,Laptop,61.0,21.5
282,16,Female,Europe,Low,High School,Student,4.65,76,113,243,163,7.0,6.794407381003866,4.25296719806109,5.961165468506277,6.0,4.725170740971019,9.7,42.0,0,Android,72.0,17.3
283,44,Female,North America,High,Bachelor,Caregiver/Home,10.27,217,152,26,0,3.0,8.307969576682346,1.0,9.073546664206464,9.0,1.0,9.7,72.0,0,Laptop,81.0,45.9
284,24,Male,Middle East,Low,Bachelor,Part-time/Shift,6.33,129,213,214,71,3.0,7.010509777760006,4.028975322075867,4.0,4.0,5.0055927830588125,4.5,59.0,0,Android,53.0,29.7
285,29,Female,Europe,Low,Bachelor,Full-time Employee,10.19,204,568,32,121,3.0,7.426065731545327,1.0,12.975424713528712,10.0,5.007040320666336,3.6,8.0,0,Tablet,86.0,53.7
286,23,Male,South America,Lower-Mid,Bachelor,Student,4.21,93,313,164,76,7.0,8.461759462998268,4.299931104336625,4.0,0.0,9.45001031539452,0.0,44.0,0,Tablet,45.0,24.2
287,20,Male,Middle East,Lower-Mid,Bachelor,Student,1.97,73,145,51,26,2.0,7.993993787578058,2.9064198287027514,5.0,6.0,10.0,9.0,49.0,0,iPhone,63.0,12.2
289,20,Male,Europe,Upper-Mid,High School,Student,5.62,144,150,214,115,4.0,6.942310290019565,3.993234118482972,7.0,2.0,1.915240231629496,8.6,58.0,0,Tablet,68.0,26.8
290,21,Male,Europe,Low,Bachelor,Student,5.57,144,349,179,77,5.0,6.988012105094141,2.0480176537070585,0.0,8.0,3.9265326006832657,8.2,33.0,0,iPhone,59.0,32.1
291,18,Female,North America,Low,Bachelor,Student,4.75,134,131,38,205,6.0,8.308902030181786,3.1822596792968096,2.6765444851595266,6.0,1.0,9.1,61.0,0,Tablet,63.0,23.4
292,29,Male,Africa,Lower-Mid,Master,Full-time Employee,5.6,176,412,200,194,5.0,7.704907795872871,2.1515952385554984,3.0,11.0,1.0,8.8,30.0,0,Android,60.0,37.2
293,19,Female,Asia,Low,Bachelor,Full-time Employee,7.82,247,454,68,164,4.0,6.108755313741521,3.015527524964177,9.068368581718282,4.0,9.862765981835311,0.4,33.0,0,Android,65.29930112427833,48.7
294,35,Female,North America,Lower-Mid,Bachelor,Full-time Employee,9.28,245,404,17,208,4.0,6.121498734943564,2.034178950652932,8.551774699866188,13.0,3.9084630438344186,8.8,42.0,0,Android,73.0,51.8
296,36,Female,South America,Low,High School,Full-time Employee,4.17,48,831,111,137,4.0,5.941863408468891,2.959653824097666,5.652350169542082,2.0,4.965167724121051,0.0,0.0,0,Tablet,58.0,34.3
299,46,Female,Europe,Low,Master,Unemployed_Looking,10.26,175,470,31,0,1.0,7.543951773883193,1.8100411539478567,10.05463799623998,12.0,5.385185772584811,5.9,37.0,0,iPhone,73.0,50.9
300,19,Male,Asia,Lower-Mid,High School,Student,11.77,252,109,36,132,0.0,5.758517969055287,1.0,13.0,19.0,2.549749290075272,6.4,88.0,0,Laptop,71.0,49.3
302,14,Male,North America,Lower-Mid,High School,Student,8.33,190,235,237,225,7.0,6.7192640470016975,1.2943404709522228,6.0,11.0,2.550685638467441,6.8,57.0,0,Laptop,59.0,39.0
303,33,Male,Asia,Low,PhD,Full-time Employee,7.3,131,490,142,229,5.0,6.139275851977319,3.114394242182451,4.0,2.0,3.942290114570516,5.9,13.0,0,Android,72.0,39.4
304,32,Male,Africa,Upper-Mid,Bachelor,Full-time Employee,5.34,143,439,206,104,3.0,7.0573614247936405,3.9816588210930095,5.0,7.0,1.0,9.1,14.0,0,Tablet,71.0,34.4
305,32,Female,Asia,Lower-Mid,Master,Part-time/Shift,6.76,125,203,150,90,3.0,6.902786525681504,3.939134934271996,9.16316664915574,4.0,4.010497634368767,8.8,63.0,0,Android,65.29930112427833,36.68415185296776
306,39,Female,Europe,Upper-Mid,Bachelor,Full-time Employee,4.96,100,345,373,151,6.0,7.958315882223122,4.160819752387005,2.173948504059274,6.0,1.0,8.6,29.0,0,Tablet,66.0,28.2
309,18,Male,North America,Lower-Mid,High School,Student,9.81,237,166,154,225,6.0,6.243760626622593,2.2122289711212333,5.0,10.0,4.648607159624204,9.8,71.0,0,Android,70.0,44.8
310,17,Female,Europe,Lower-Mid,High School,Student,6.34,156,182,386,14,2.0,7.114793625345644,1.9098760595180928,4.635015363818249,7.0,1.144804715606057,9.9,28.0,0,Laptop,63.0,30.2
313,22,Female,North America,Lower-Mid,Bachelor,Student,5.52,104,320,227,82,3.0,7.060510311567605,3.951753549659522,4.874784039016554,6.0,1.0,10.0,16.0,0,iPhone,73.0,27.6
316,27,Male,North America,Low,Bachelor,Full-time Employee,7.31,176,320,35,99,5.0,8.623898580218082,3.14820059772545,0.0,8.0,1.0,2.4,55.0,0,Laptop,65.0,38.6
318,22,Male,Africa,Lower-Mid,Bachelor,Student,4.53,78,284,119,102,3.0,7.574979512254281,3.920636984117929,2.0,2.0,2.084144539029526,8.0,44.0,0,Android,62.0,22.4
320,30,Female,Asia,Upper-Mid,Bachelor,Part-time/Shift,8.36,211,564,135,24,0.0,7.704017382172017,2.6470433158412074,7.131702945641355,8.0,6.467845752359865,7.5,28.0,0,Tablet,64.0,50.6
321,20,Female,Asia,Low,High School,Part-time/Shift,5.02,82,214,121,0,2.0,8.40053132850241,3.878763759515961,5.761578851573395,4.0,5.054241088094492,2.3,55.0,0,Laptop,66.0,21.8
322,49,Female,North America,Low,PhD,Full-time Employee,3.47,61,173,121,87,3.0,8.823804083040624,4.8443588239587045,5.919745256309108,7.0,1.0,9.6,71.0,0,Android,71.0,17.9
324,14,Female,Middle East,Lower-Mid,High School,Student,6.76,172,257,69,91,0.0,6.311139933890592,1.0,11.465101848334232,21.0,1.336232754685045,4.6,57.0,0,Laptop,86.0,36.68415185296776
325,35,Female,Middle East,Low,Bachelor,Part-time/Shift,8.65,124,443,285,24,0.0,7.0488266233578845,1.7872226543323244,8.605941829528982,11.0,1.0,7.4,13.0,0,iPhone,55.0,36.68415185296776
326,17,Male,Asia,Lower-Mid,High School,Student,6.26,126,293,305,68,7.0,6.6986767009634,3.3259843503483806,2.0,9.0,9.59499060037728,0.3,45.0,0,Android,53.0,30.6
327,22,Female,Africa,Upper-Mid,Bachelor,Full-time Employee,3.34,97,395,138,13,2.0,8.192645134511878,3.864458996952264,6.534919593335843,0.0,1.0,9.6,46.0,0,iPhone,77.0,23.6
329,21,Female,Middle East,Lower-Mid,Bachelor,Full-time Employee,11.68,245,289,134,124,5.0,5.397508177680142,1.1761908101036709,14.309011353068524,18.0,6.930968635278168,4.0,41.0,0,Tablet,65.29930112427833,53.3
330,28,Female,North America,Upper-Mid,High School,Part-time/Shift,9.4,174,435,234,53,2.0,8.235756512003299,1.8841224887256405,8.255867877882523,12.0,1.0,9.7,6.0,0,Tablet,71.0,46.2
331,43,Male,Africa,High,Master,Full-time Employee,4.37,78,438,216,206,6.0,9.215412113186677,3.1424753983207245,5.0,9.0,2.7440259751731224,8.6,41.59859976662777,0,Tablet,65.0,27.8
332,46,Male,Asia,Lower-Mid,Master,Full-time Employee,8.27,158,791,257,102,3.0,6.747271514716647,1.0,5.0,9.0,8.019200976717629,8.4,0.0,0,Tablet,56.0,53.3
333,45,Male,South America,Low,Master,Full-time Employee,5.76,70,424,25,178,5.0,9.639060413890329,4.126915041676044,3.0,4.0,1.0,7.1,53.0,0,Android,66.0,30.2
334,32,Male,Asia,Upper-Mid,High School,Full-time Employee,5.89,97,317,69,0,2.0,8.529776197557478,1.830533011602865,2.0,6.0,10.0,4.1,52.0,0,Android,58.0,29.1
338,15,Male,Middle East,Lower-Mid,High School,Student,4.66,152,140,104,0,0.0,6.597161065141125,3.746332598809232,4.0,1.0,10.0,1.0,75.0,0,Android,65.29930112427833,24.7
340,30,Male,Asia,Upper-Mid,High School,Full-time Employee,6.64,174,299,107,51,4.0,6.89941420626637,2.042958616944241,6.0,11.0,3.026458659938233,8.8,56.0,0,Android,59.0,36.7
341,18,Male,South America,Lower-Mid,Bachelor,Full-time Employee,8.4,256,217,331,7,2.0,6.140042703389179,2.9022449865129243,4.0,6.0,6.260928460276052,6.9,60.0,0,Android,57.0,44.8
343,34,Male,South America,Upper-Mid,Master,Part-time/Shift,9.59,245,356,68,107,6.0,8.682233285055792,2.182469344750312,7.0,14.0,4.757135913090455,8.2,37.0,0,Android,67.0,51.4
344,29,Male,Asia,Lower-Mid,Bachelor,Full-time Employee,2.77,70,262,162,60,7.0,8.86517311039166,4.358491430666271,2.0,4.0,1.0,9.5,40.0,0,Tablet,60.0,17.7
346,32,Male,Europe,Upper-Mid,Master,Part-time/Shift,3.68,96,270,324,188,3.0,8.359695556900402,2.015878374198848,9.0,0.0,10.0,3.7,17.0,0,Laptop,67.0,22.3
348,21,Female,Middle East,Lower-Mid,Bachelor,Student,6.81,142,185,50,102,2.0,7.52967110491212,1.0,8.618758937423022,13.0,2.997751389755388,6.1,82.0,0,Android,51.0,30.9
350,24,Female,North America,Lower-Mid,Bachelor,Full-time Employee,7.11,117,61,126,87,1.0,7.759014060920741,3.737790606930069,5.211420611645739,9.0,2.194638820891793,9.7,79.0,0,Tablet,63.0,26.3
351,16,Female,Europe,Low,High School,Student,9.26,150,267,168,102,7.0,5.9044036156532,1.250777795530857,5.919462107908078,8.0,1.0,8.9,50.0,0,Android,68.0,38.6
352,26,Female,Europe,Low,Bachelor,Part-time/Shift,10.57,158,268,42,222,4.0,6.3116822397217,3.009468036012243,7.865969712135297,12.0,5.001306354276944,4.9,38.0,0,Android,80.0,36.68415185296776
354,15,Female,Europe,Lower-Mid,High School,Student,8.91,160,268,225,10,4.0,8.313667200290324,3.0117181339298584,6.516881387096513,10.0,9.979797367957197,2.2,59.0,0,iPhone,63.0,36.68415185296776
355,33,Male,South America,Lower-Mid,Bachelor,Unemployed_Looking,4.58,65,286,160,69,7.0,7.788871828039831,4.371634883410131,6.0,6.0,1.0,8.8,44.0,0,iPhone,65.0,22.4
356,36,Female,Africa,Lower-Mid,High School,Unemployed_Looking,8.37,136,370,180,83,2.0,6.8094276841939605,2.982006556969274,5.037916988735764,12.0,1.292420370577418,8.0,38.0,0,Laptop,55.0,40.1
357,13,Male,Asia,Low,High School,Student,10.59,167,227,37,198,3.0,7.732273269628852,1.0,8.0,19.0,6.040729534821398,5.5,57.0,0,Tablet,65.0,42.0
358,24,Male,Asia,Upper-Mid,Bachelor,Student,5.39,77,263,311,112,2.0,8.939654780896927,3.9193718663826633,5.0,6.0,2.167946893283661,8.1,44.0,0,Android,62.0,24.0
359,39,Female,Africa,Upper-Mid,Master,Full-time Employee,8.42,141,337,45,136,6.0,8.845350352756325,2.254627477485288,7.243585867234923,9.0,1.0,8.4,51.0,0,Android,68.0,39.7
360,22,Male,South America,Upper-Mid,Bachelor,Full-time Employee,6.7,131,221,181,65,2.0,7.44783368974417,1.919304991263932,3.0,9.0,3.069299137612008,8.4,59.0,0,Android,65.29930112427833,30.6
362,31,Female,Middle East,Low,Bachelor,Full-time Employee,6.05,182,512,20,153,1.0,7.12009528208954,1.8000663094396911,5.328777552324307,6.0,3.2677062962782784,9.6,35.0,0,Tablet,65.29930112427833,40.9
363,18,Male,Europe,Low,Bachelor,Part-time/Shift,4.96,158,426,132,226,4.0,6.699525289429674,2.014511285599008,4.0,8.0,1.0,8.5,22.0,0,iPhone,64.0,33.4
368,25,Male,South America,Upper-Mid,Bachelor,Full-time Employee,6.46,114,435,75,0,3.0,5.386563337570603,1.962033647029728,5.0,7.0,2.010166816691087,10.0,39.0,0,Android,65.0,34.1
372,41,Female,North America,High,High School,Part-time/Shift,9.89,188,162,304,270,2.0,6.770866322501425,1.9066847485381035,10.352397525938812,13.0,6.08229101218931,1.9,56.0,0,Android,70.0,42.8
374,19,Male,Asia,Lower-Mid,Bachelor,Part-time/Shift,8.21,120,137,99,81,4.0,8.856042172658638,2.1313973651431284,6.0,11.0,1.090237322262736,8.2,60.0,0,Laptop,75.0,30.3
375,29,Female,Europe,Upper-Mid,Bachelor,Part-time/Shift,4.37,49,346,113,146,3.0,8.650943357773906,2.84564014529011,9.7738305166969,8.0,4.097404558377328,7.9,35.0,0,Laptop,87.0,21.1
376,45,Female,North America,Low,Bachelor,Unemployed_Looking,6.68,55,214,36,25,0.0,5.858713408271663,1.6906767392571709,4.5630122840924585,9.0,3.419488852664526,8.2,67.0,0,Android,57.0,26.0
377,15,Male,South America,Low,High School,Part-time/Shift,4.9,90,365,145,250,4.0,8.397244823067703,5.0,3.0,4.0,1.8843382419879244,6.9,49.0,0,iPhone,65.29930112427833,25.4
378,39,Male,Asia,Lower-Mid,Master,Caregiver/Home,4.91,80,254,28,172,2.0,9.870990893214008,1.9151721220634503,6.0,6.0,4.299578637426508,9.0,57.0,0,Laptop,67.0,24.1
381,27,Male,Africa,Lower-Mid,Bachelor,Part-time/Shift,11.77,188,528,99,34,2.0,7.059583230400456,1.0,14.0,12.0,4.135350363372488,5.3,32.0,0,Tablet,57.0,55.8
382,22,Male,Middle East,Upper-Mid,Bachelor,Part-time/Shift,3.51,93,622,120,26,2.0,9.267749205724446,2.89640014322071,6.0,0.0,1.0,9.8,0.0,0,Android,59.0,29.9
383,16,Female,Asia,Low,High School,Student,4.22,112,243,108,199,5.0,8.23325905895008,4.150690582255655,6.397853686330593,1.0,1.0,9.1,45.0,0,Tablet,44.0,23.5
